SPAC1399.05c	PomBase:SPAC1399.05c	toe1	chromosome_1	DNA-binding transcription factor, zf-fungal binuclear cluster type	Q9HE16	protein coding gene	
SPAC1399.06	PomBase:SPAC1399.06		chromosome_1	dubious	G2TRK4	protein coding gene	
SPAC13A11.01c	PomBase:SPAC13A11.01c	rga8	chromosome_1	RhoGAP Rga8	Q09697	protein coding gene	SPAC2F7.18c
SPAC13A11.02c	PomBase:SPAC13A11.02c	erg11	chromosome_1	lanosterol 14-demethylase (cytochrome P450) Erg11	Q09736	protein coding gene	
SPAC13A11.03	PomBase:SPAC13A11.03	mcp7	chromosome_1	meiosis specific coiled-coil protein Mcp7	Q09739	protein coding gene	mug32,mnd1
SPAC13A11.04c	PomBase:SPAC13A11.04c	ubp8	chromosome_1	SAGA complex ubiquitin C-terminal hydrolase Ubp8	Q09738	protein coding gene	
SPAC13A11.05	PomBase:SPAC13A11.05	ysp2	chromosome_1	peptidase family M17 cytoplasmic leucyl aminopeptidase yspII (LAP yspII)	Q09735	protein coding gene	yspII,ppp18
SPAC13A11.06	PomBase:SPAC13A11.06	pdc202	chromosome_1	pyruvate decarboxylase	Q09737	protein coding gene	SPAC3H8.01
SPAC13C5.01c	PomBase:SPAC13C5.01c	pre9	chromosome_1	20S proteasome complex subunit alpha 3 Pre9	Q09682	protein coding gene	SPAC31A2.17c
SPAC13C5.02	PomBase:SPAC13C5.02	dre4	chromosome_1	splicing associated factor Dre4	Q09685	protein coding gene	
SPAC13C5.03	PomBase:SPAC13C5.03	tht1	chromosome_1	nuclear membrane protein involved in karyogamy Tht1	Q09684	protein coding gene	
SPAC13C5.04	PomBase:SPAC13C5.04		chromosome_1	class I glutamine amidotransferase family protein, conserved in fungi, bacteria, plants	Q09686	protein coding gene	
SPAC13C5.05c	PomBase:SPAC13C5.05c		chromosome_1	N-acetylglucosamine-phosphate mutase	Q09687	protein coding gene	
SPAC13C5.06c	PomBase:SPAC13C5.06c	mug121	chromosome_1	Schizosaccharomyces pombe specific protein Mug121	Q09688	protein coding gene	
SPAC13C5.07	PomBase:SPAC13C5.07	mre11	chromosome_1	Mre11 nuclease	Q09683	protein coding gene	rad32
SPAC13D1.01c	PomBase:SPAC13D1.01c	Tf2-7	chromosome_1	retrotransposable element/transposon Tf2-type	P0CT42	protein coding gene	
SPAC13D6.01	PomBase:SPAC13D6.01	pof14	chromosome_1	F-box protein Pof14	Q10223	protein coding gene	
SPAC13D6.02c	PomBase:SPAC13D6.02c	byr3	chromosome_1	translational activator, zf-CCHC type zinc finger protein	P36627	protein coding gene	
SPAC13D6.03c	PomBase:SPAC13D6.03c	trm9	chromosome_1	tRNA (uridine) methyltransferase Trm9	Q10224	protein coding gene	
SPAC13D6.04c	PomBase:SPAC13D6.04c	btb3	chromosome_1	BTB/POZ family substrate adaptor for cullin 3 ubiquitin ligase Btb3	Q10225	protein coding gene	
SPAC13D6.05	PomBase:SPAC13D6.05	alp11	chromosome_1	tubulin specific chaperone cofactor B	Q10235	protein coding gene	SPAC4G9.01
SPAC13F5.01c	PomBase:SPAC13F5.01c	msh1	chromosome_1	mitochondrial MutS protein Msh1	O13921	protein coding gene	SPAC23C11.18c
SPAC13F5.02c	PomBase:SPAC13F5.02c	taf7	chromosome_1	transcription factor TFIID complex subunit Taf7	O13701	protein coding gene	ptr6
SPAC13F5.03c	PomBase:SPAC13F5.03c	gld1	chromosome_1	mitochondrial glycerol dehydrogenase Gld1	O13702	protein coding gene	
SPAC13F5.04c	PomBase:SPAC13F5.04c	vta1	chromosome_1	Vps20 associated protein Vta1	O13703	protein coding gene	vts1,new6,SPAC13F5.08
SPAC13F5.05	PomBase:SPAC13F5.05	mpd1	chromosome_1	thioredoxin family protein Mpd1	O13704	protein coding gene	
SPAC13F5.06c	PomBase:SPAC13F5.06c	sec10	chromosome_1	exocyst complex subunit Sec10	O13705	protein coding gene	
SPAC13F5.07c	PomBase:SPAC13F5.07c	hpz2	chromosome_1	zf PARP type zinc finger protein Hpz2	O13706	protein coding gene	
SPAC13G6.01c	PomBase:SPAC13G6.01c	rad8	chromosome_1	ATP-dependent chromatin remodeller/ubiquitin-protein ligase E3 Rad8	P36607	protein coding gene	SPAC5H10.14c
SPAC13G6.02c	PomBase:SPAC13G6.02c	rps101	chromosome_1	40S ribosomal protein S3a	Q09781	protein coding gene	rps1-1,rps3a-1
SPAC13G6.03	PomBase:SPAC13G6.03	gpi7	chromosome_1	CP2 mannose-ethanolamine phosphotransferase GPI anchor biosynthesis protein Gpi7	Q09782	protein coding gene	
SPAC13G6.04	PomBase:SPAC13G6.04	tim8	chromosome_1	Tim8-Tim13 mitochondrial intermembrane space protein transporter complex subunit Tim8	Q09783	protein coding gene	
SPAC13G6.05c	PomBase:SPAC13G6.05c	trs33	chromosome_1	TRAPPI,II,III complex subunit Trs33	Q09784	protein coding gene	
SPAC13G6.06c	PomBase:SPAC13G6.06c	gcv2	chromosome_1	glycine cleavage complex subunit P	Q09785	protein coding gene	
SPAC13G6.07c	PomBase:SPAC13G6.07c	rps601	chromosome_1	40S ribosomal protein S6	P05752	protein coding gene	rps6-1,p27,rps6
SPAC13G6.08	PomBase:SPAC13G6.08	fzr2	chromosome_1	meiotic fizzy-related APC coactivator Fzr2	Q09786	protein coding gene	
SPAC13G6.09	PomBase:SPAC13G6.09	trs402	chromosome_1	SSU-rRNA maturation protein Tsr4 homolog 2 Tsr402	Q09787	protein coding gene	tsr4
SPAC13G6.10c	PomBase:SPAC13G6.10c	asl1	chromosome_1	cell wall protein Asl1, predicted O-glucosyl hydrolase	Q09788	protein coding gene	
SPAC13G6.11c	PomBase:SPAC13G6.11c	erg12	chromosome_1	mevalonate kinase Erg12	Q09780	protein coding gene	
SPAC13G6.12c	PomBase:SPAC13G6.12c	chs1	chromosome_1	chitin synthase I	P30597	protein coding gene	SPAC24B11.01c
SPAC13G6.13	PomBase:SPAC13G6.13		chromosome_1	dubious	Q09789	protein coding gene	SPAC24B11.02
SPAC13G6.14	PomBase:SPAC13G6.14	aps1	chromosome_1	diadenosine 5',5'''-p1,p6-hexaphosphate hydrolase Aps1	Q09790	protein coding gene	SPAC24B11.03,stw1
SPAC13G6.15c	PomBase:SPAC13G6.15c	rcn1	chromosome_1	serine/threonine protein phosphatase (calcipressin) regulatory subunit Rcn1	Q09791	protein coding gene	SPAC24B11.04c
SPAC13G7.01c	PomBase:SPAC13G7.01c	erg7	chromosome_1	lanosterol synthase Erg7	Q10231	protein coding gene	SPAC4G9.21c
SPAC13G7.02c	PomBase:SPAC13G7.02c	ssa1	chromosome_1	Hsp70 family heat shock protein Ssa1	Q10265	protein coding gene	hsp70
SPAC13G7.03	PomBase:SPAC13G7.03	upf3	chromosome_1	up-frameshift suppressor 3 family protein	Q10267	protein coding gene	
SPAC13G7.04c	PomBase:SPAC13G7.04c	mac1	chromosome_1	plasma membrane anchored protein, claudin family, predicted membrane sensor Mac1	Q10268	protein coding gene	
SPAC13G7.05	PomBase:SPAC13G7.05	are1	chromosome_1	acyl-CoA-sterol acyltransferase Are1	Q10269	protein coding gene	
SPAC13G7.06	PomBase:SPAC13G7.06	met16	chromosome_1	phosphoadenosine phosphosulfate reductase	Q10270	protein coding gene	
SPAC13G7.07	PomBase:SPAC13G7.07	arb2	chromosome_1	argonaute binding protein 2	Q10271	protein coding gene	
SPAC13G7.08c	PomBase:SPAC13G7.08c	crb3	chromosome_1	Rix1 complex WD repeat subunit Crb3	Q10272	protein coding gene	ipi3
SPAC13G7.09c	PomBase:SPAC13G7.09c		chromosome_1	conserved fungal protein	Q10273	protein coding gene	
SPAC13G7.10	PomBase:SPAC13G7.10	teb1	chromosome_1	DNA-binding transcription factor Teb1	Q10274	protein coding gene	mug152,tay1,spX
SPAC13G7.11	PomBase:SPAC13G7.11	mba1	chromosome_1	mitochondrial membrane-associated ribosome receptor Mba1	Q10275	protein coding gene	
SPAC13G7.12c	PomBase:SPAC13G7.12c	eki1	chromosome_1	choline/ethanolamine kinase Eki1	Q10276	protein coding gene	
SPAC13G7.13c	PomBase:SPAC13G7.13c	msa1	chromosome_1	RNA-binding protein Msa1	Q10277	protein coding gene	SPAC6C3.01c
SPAC140.01	PomBase:SPAC140.01	sdh2	chromosome_1	succinate dehydrogenase (ubiquinone) iron-sulfur protein subunit	P21911	protein coding gene	
SPAC140.02	PomBase:SPAC140.02	gar2	chromosome_1	nucleolar protein required for rRNA processing	P41891	protein coding gene	
SPAC140.03	PomBase:SPAC140.03	arb1	chromosome_1	argonaute inhibitor protein 1	Q9P7B8	protein coding gene	csp12
SPAC140.04	PomBase:SPAC140.04	ctr1	chromosome_1	telomerase regulatory factor Ctr1	Q9P7B7	protein coding gene	
SPAC1420.01c	PomBase:SPAC1420.01c		chromosome_1	GATA-like domain protein	Q9UTM5	protein coding gene	SPAC56E4.08c
SPAC1420.02c	PomBase:SPAC1420.02c	cct5	chromosome_1	chaperonin-containing T-complex epsilon subunit Cct5	Q9UTM4	protein coding gene	
SPAC1420.03	PomBase:SPAC1420.03	rpn501	chromosome_1	19S proteasome regulatory subunit Rpn501	P0CU17	protein coding gene	rpn5-a,rpn5
SPAC1420.04c	PomBase:SPAC1420.04c	cox1101	chromosome_1	cytochrome c oxidase assembly protein Cox1101/ mitochondrial ribosomal protein Rsm22 fusion protein	Q9UTM2	protein coding gene	cox11,SPAPB17E12.01c
SPAC144.01	PomBase:SPAC144.01		chromosome_1	Schizosaccharomyces specific protein	Q9UTM1	protein coding gene	
SPAC144.02	PomBase:SPAC144.02	iec1	chromosome_1	Ino80 complex subunit Iec1	Q9UTM0	protein coding gene	
SPAC144.03	PomBase:SPAC144.03	ade2	chromosome_1	adenylosuccinate synthetase Ade2	Q02787	protein coding gene	min10,min3
SPAC144.04c	PomBase:SPAC144.04c	spe1	chromosome_1	ornithine decarboxylase Spe1	Q9UQW9	protein coding gene	
SPAC144.05	PomBase:SPAC144.05	irc20	chromosome_1	DNA-dependent ATPase/ ubiquitin-protein ligase E3 Irc20	Q9UTL9	protein coding gene	
SPAC144.06	PomBase:SPAC144.06	apl5	chromosome_1	AP-3 adaptor complex subunit Apl5	Q9UTL8	protein coding gene	
SPAC144.07c	PomBase:SPAC144.07c	gpn2	chromosome_1	conserved GTPase Gpn2	Q9UTL7	protein coding gene	
SPAC144.08	PomBase:SPAC144.08	jac1	chromosome_1	mitochondrial (2Fe-2S) cluster assembly co-chaperone Jac1	Q9UTL6	protein coding gene	
SPAC144.09c	PomBase:SPAC144.09c	sfc2	chromosome_1	transcription factor TFIIIA	Q9UTL5	protein coding gene	
SPAC144.10c	PomBase:SPAC144.10c	gwt1	chromosome_1	pig-W	Q9UTL4	protein coding gene	mug59
SPAC144.11	PomBase:SPAC144.11	rps1102	chromosome_1	40S ribosomal protein S11	P0CT74	protein coding gene	rps11-2,rps11
SPAC144.12	PomBase:SPAC144.12	rki1	chromosome_1	ribose 5-phosphate isomerase Rki1	Q9UTL3	protein coding gene	
SPAC144.13c	PomBase:SPAC144.13c	srw1	chromosome_1	substrate-specific mitotic G1 APC coactivator Srw1/Ste9	O13286	protein coding gene	ste9
SPAC144.14	PomBase:SPAC144.14	klp8	chromosome_1	kinesin-like protein Klp8	Q9UTL2	protein coding gene	
SPAC144.15c	PomBase:SPAC144.15c	cog1	chromosome_1	Golgi transport complex subunit Cog1	Q9UTL1	protein coding gene	
SPAC144.16	PomBase:SPAC144.16	cia2	chromosome_1	CIA machinery protein Cia2	Q9UTL0	protein coding gene	
SPAC144.17c	PomBase:SPAC144.17c		chromosome_1	6-phosphofructo-2-kinase	Q9UTK9	protein coding gene	
SPAC144.18	PomBase:SPAC144.18	vrg4	chromosome_1	Golgi GDP-mannose transmembrane transporter Vrg4	Q9UTK8	protein coding gene	
SPAC144.19	PomBase:SPAC144.19	prl46	chromosome_1	Schizosaccharomyces specific protein		protein coding gene	SPNCRNA.46,ORF18274
SPAC1486.01	PomBase:SPAC1486.01	sod2	chromosome_1	mitochondrial superoxide dismutase Sod2	Q9UQX0	protein coding gene	
SPAC1486.02c	PomBase:SPAC1486.02c	dsc2	chromosome_1	Golgi Dsc E3 ligase complex subunit Dsc2	Q9UTK7	protein coding gene	ucp14
SPAC1486.03c	PomBase:SPAC1486.03c	ntr1	chromosome_1	RNA-binding splicing factor Ntr1	Q9UTK6	protein coding gene	
SPAC1486.04c	PomBase:SPAC1486.04c	alm1	chromosome_1	nucleoporin Alm1	Q9UTK5	protein coding gene	
SPAC1486.05	PomBase:SPAC1486.05	nup189	chromosome_1	nucleoporin Nup98 and Nup96	Q9UTK4	protein coding gene	nup98,nup96,nup189N,nup189C
SPAC1486.06	PomBase:SPAC1486.06	npt1	chromosome_1	nicotinate phosphoribosyltransferase Npt1	Q9UTK3	protein coding gene	
SPAC1486.07c	PomBase:SPAC1486.07c	mrpl19	chromosome_1	mitochondrial ribosomal protein subunit L11	Q9UTK2	protein coding gene	mrp19
SPAC1486.08	PomBase:SPAC1486.08	cox16	chromosome_1	mitochondrial copper chaperone for cytochrome c oxidase Cox16	Q9UTK1	protein coding gene	
SPAC1486.09	PomBase:SPAC1486.09	nob1	chromosome_1	ribosome biogenesis protein Nob1	Q9UTK0	protein coding gene	
SPAC1486.10	PomBase:SPAC1486.10	thi1	chromosome_1	DNA-binding transcription factor Thi1	P36598	protein coding gene	ntf1,SPAC6G10.01
SPAC1486.11	PomBase:SPAC1486.11	fmc1	chromosome_1	mitochondrial complex assembly factor, LYR family Fmc1	G2TRM0	protein coding gene	new3
SPAC14C4.01c	PomBase:SPAC14C4.01c	atg43	chromosome_1	mitophagy receptor Atg43	O13709	protein coding gene	SPAC19D5.08c
SPAC14C4.02c	PomBase:SPAC14C4.02c	smc5	chromosome_1	Smc5-6 complex SMC P-loop ATPase subunit Smc5	O13710	protein coding gene	spr18
SPAC14C4.03	PomBase:SPAC14C4.03	mek1	chromosome_1	Cds1/Rad53/Chk2 family protein kinase Mek1	Q10292	protein coding gene	
SPAC14C4.04	PomBase:SPAC14C4.04		chromosome_1	ThiJ domain protein	O13711	protein coding gene	
SPAC14C4.05c	PomBase:SPAC14C4.05c	man1	chromosome_1	LEM domain nuclear inner membrane protein Man1, Sad1 interacting factor	O13712	protein coding gene	heh2,mug61
SPAC14C4.06c	PomBase:SPAC14C4.06c	nab2	chromosome_1	poly(A) binding protein Nab2	O13713	protein coding gene	
SPAC14C4.07	PomBase:SPAC14C4.07		chromosome_1	transmembrane transporter	O13714	protein coding gene	
SPAC14C4.08	PomBase:SPAC14C4.08	mug5	chromosome_1	dynactin complex subunit Mug5	O13715	protein coding gene	
SPAC14C4.09	PomBase:SPAC14C4.09	agn1	chromosome_1	cell wall glucan endo-1,3-alpha-glucosidase Agn1	O13716	protein coding gene	
SPAC14C4.10c	PomBase:SPAC14C4.10c		chromosome_1	Nudix family hydrolase	O13717	protein coding gene	
SPAC14C4.11	PomBase:SPAC14C4.11	vtc2	chromosome_1	vacuolar transporter chaperone (VTC) complex polyphosphate synthetase subunit Vtc2/3	O13718	protein coding gene	vtc3
SPAC14C4.12c	PomBase:SPAC14C4.12c	laf1	chromosome_1	Clr6 L associated factor 1 Laf1	O13719	protein coding gene	
SPAC14C4.13	PomBase:SPAC14C4.13	rad17	chromosome_1	RFC related checkpoint protein Rad17	P50531	protein coding gene	
SPAC14C4.14	PomBase:SPAC14C4.14	atp1	chromosome_1	F1-FO ATP synthase alpha subunit	P24487	protein coding gene	
SPAC14C4.15c	PomBase:SPAC14C4.15c	dpp1	chromosome_1	vacuolar dipeptidyl peptidase	Q9P7E9	protein coding gene	SPAPJ760.01c,ppp21
SPAC14C4.16	PomBase:SPAC14C4.16	dad3	chromosome_1	DASH complex subunit Dad3	P62505	protein coding gene	
SPAC1527.01	PomBase:SPAC1527.01	mok11	chromosome_1	cell wall alpha-1,3-glucan synthase Mok11	Q09854	protein coding gene	SPAC23D3.15
SPAC1527.02	PomBase:SPAC1527.02	sft2	chromosome_1	Golgi transport protein Sft2	Q9P6K1	protein coding gene	
SPAC1527.03	PomBase:SPAC1527.03	slr1	chromosome_1	RNA-binding protein, LARP1 family Slr1	Q9P6K0	protein coding gene	
SPAC1556.01c	PomBase:SPAC1556.01c	rad50	chromosome_1	DNA repair protein Rad50	Q9UTJ8	protein coding gene	SPAP4C9.01c
SPAC1556.02c	PomBase:SPAC1556.02c	sdh1	chromosome_1	succinate dehydrogenase Sdh1	Q9UTJ7	protein coding gene	
SPAC1556.03	PomBase:SPAC1556.03	azr1	chromosome_1	mitochondrial protein phosphatase Azr1	Q09189	protein coding gene	
SPAC1556.04c	PomBase:SPAC1556.04c	cdd1	chromosome_1	cytidine deaminase Ccd1	Q09190	protein coding gene	pcd1
SPAC1556.05c	PomBase:SPAC1556.05c	cgr1	chromosome_1	ribosome biogenesis CGR1 family	Q9UTJ4	protein coding gene	
SPAC1556.06	PomBase:SPAC1556.06	meu1	chromosome_1	Schizosaccharomyces specific protein	Q9UTJ3	protein coding gene	meu1-1,SPAC1556.06a,meu1-2,SPAC1556.06b,SPAC1556.06.1
SPAC1556.07	PomBase:SPAC1556.07	pmm1	chromosome_1	phosphomannomutase Pmm1	Q9UTJ2	protein coding gene	
SPAC1556.08c	PomBase:SPAC1556.08c	cbs2	chromosome_1	serine/threonine protein kinase AMPK (gamma) subunit Cbs2	Q10343	protein coding gene	SPAC1F12.01c
SPAC1565.01	PomBase:SPAC1565.01	rcf2	chromosome_1	cytochrome c oxidase assembly protein Rcf2	Q9P3B2	protein coding gene	
SPAC1565.02c	PomBase:SPAC1565.02c	rga10	chromosome_1	Rho-type GTPase activating protein, with CRAL-TRIO_domain Rga10	Q9P3B1	protein coding gene	
SPAC1565.03	PomBase:SPAC1565.03		chromosome_1	Schizosaccharomyces specific protein	Q9P3B0	protein coding gene	
SPAC1565.04c	PomBase:SPAC1565.04c	ste4	chromosome_1	MAPK cascade adaptor protein Ste4	P36622	protein coding gene	
SPAC1565.05	PomBase:SPAC1565.05	utp8	chromosome_1	t-UTP complex subunit Utp8	Q9P3A9	protein coding gene	
SPAC1565.06c	PomBase:SPAC1565.06c	spg1	chromosome_1	GTPase Spg1	P87027	protein coding gene	sid3
SPAC1565.07c	PomBase:SPAC1565.07c	knd1	chromosome_1	Cullin-associated NEDD8-dissociated protein Knd1	Q9P3A8	protein coding gene	
SPAC1565.08	PomBase:SPAC1565.08	cdc48	chromosome_1	AAA family ATPase involved in ubiquitin-mediated protein degradation Cdc48	Q9P3A7	protein coding gene	SPAC6F12.01,dsc6
SPAC15A10.01	PomBase:SPAC15A10.01	atm1	chromosome_1	mitochondrial iron-sulfur cluster exporter Atm1	O14286	protein coding gene	SPAC8C9.18
SPAC15A10.02	PomBase:SPAC15A10.02	taf12	chromosome_1	SAGA complex/transcription factor TFIID complex subunit A Taf12	O13722	protein coding gene	
SPAC15A10.03c	PomBase:SPAC15A10.03c	rad54	chromosome_1	DNA-dependent ATPase Rad54/Rhp54	P41410	protein coding gene	rhp54
SPAC15A10.04c	PomBase:SPAC15A10.04c	zpr1	chromosome_1	EF-1 alpha binding zinc finger protein Zpr1	O13724	protein coding gene	
SPAC15A10.05c	PomBase:SPAC15A10.05c	mug182	chromosome_1	NADHX epimerase	O13725	protein coding gene	
SPAC15A10.06	PomBase:SPAC15A10.06		chromosome_1	CPA1 sodium ion/proton antiporter	O13726	protein coding gene	
SPAC15A10.07	PomBase:SPAC15A10.07		chromosome_1	Schizosaccharomyces specific protein	O13727	protein coding gene	
SPAC15A10.08	PomBase:SPAC15A10.08	ain1	chromosome_1	alpha-actinin	O13728	protein coding gene	
SPAC15A10.09c	PomBase:SPAC15A10.09c	pun1	chromosome_1	plasma membrane anchored protein, claudin family, SUR7 subfamily, predicted membrane sensor Pun1	O13729	protein coding gene	sur7
SPAC15A10.10	PomBase:SPAC15A10.10	mde6	chromosome_1	Muskelin homolog, kelch repeat, expressed during meiotic cell cycle	O13730	protein coding gene	
SPAC15A10.11	PomBase:SPAC15A10.11	ubr11	chromosome_1	ubiquitin-protein ligase E3 (UBR family) Ubr11	O13731	protein coding gene	
SPAC15A10.12c	PomBase:SPAC15A10.12c	tca17	chromosome_1	TRAPP complex subunit 2-like Tca17	O13732	protein coding gene	
SPAC15A10.13	PomBase:SPAC15A10.13	ppk3	chromosome_1	protein kinase domain and HEAT repeat protein Ppk3	O13733	protein coding gene	
SPAC15A10.15	PomBase:SPAC15A10.15	sgo2	chromosome_1	centromeric adaptor, shugoshin Sgo2	O13734	protein coding gene	
SPAC15A10.16	PomBase:SPAC15A10.16	bud6	chromosome_1	actin nucleation-promoting factor Bud6/Aip3	O13735	protein coding gene	aip3,fat1,SPAC15E1.01
SPAC15A10.17	PomBase:SPAC15A10.17	coa2	chromosome_1	cytochrome c oxidase assembly protein Coa2	G2TRM8	protein coding gene	new5
SPAC15E1.02c	PomBase:SPAC15E1.02c		chromosome_1	DUF1761 family protein	Q9UTI9	protein coding gene	
SPAC15E1.03	PomBase:SPAC15E1.03	rpl42	chromosome_1	60S ribosomal protein L36/L42	Q9UTI8	protein coding gene	rpl36a
SPAC15E1.04	PomBase:SPAC15E1.04	hal3	chromosome_1	thymidylate synthase / phosphopantothenoylcysteine decarboxylase / protein phosphatase inhibitor moonlighting protein Hal3	Q9UTI7	protein coding gene	
SPAC15E1.05c	PomBase:SPAC15E1.05c	ect1	chromosome_1	ethanolamine-phosphate cytidylyltransferase	Q9UTI6	protein coding gene	
SPAC15E1.06	PomBase:SPAC15E1.06	vps29	chromosome_1	retromer complex subunit Vps29	Q9UTI5	protein coding gene	
SPAC15E1.07c	PomBase:SPAC15E1.07c	moa1	chromosome_1	meiosis-specific kinetochore regulator (Meikin) Moa1	Q9UTI4	protein coding gene	mug159
SPAC15E1.08	PomBase:SPAC15E1.08	naa10	chromosome_1	NatA N-acetyltransferase complex catalytic subunit Naa10	Q9UTI3	protein coding gene	ard1
SPAC15E1.09	PomBase:SPAC15E1.09	grx2	chromosome_1	glutaredoxin Grx2	Q9UTI2	protein coding gene	
SPAC15E1.10	PomBase:SPAC15E1.10	fub1	chromosome_1	PI31 proteasome inhibitor Fub1	Q9UTI1	protein coding gene	SPAP7G5.01
SPAC15F9.01c	PomBase:SPAC15F9.01c	glm1	chromosome_1	Glomulin, ubiquitin-protein transferase inhibitor Glm1	Q10098	protein coding gene	
SPAC15F9.02	PomBase:SPAC15F9.02	seh1	chromosome_1	GATOR2-SEACAT complex WD repeat subunit Seh1	Q10099	protein coding gene	
SPAC15F9.03c	PomBase:SPAC15F9.03c	nxt2	chromosome_1	nuclear import protein Nxt2	Q10100	protein coding gene	ntf2,nft2,SPAC1B9.01c
SPAC16.01	PomBase:SPAC16.01	rho2	chromosome_1	Rho family GTPase Rho2	Q10133	protein coding gene	
SPAC16.02c	PomBase:SPAC16.02c	srp2	chromosome_1	splicing factor Srp2	P78814	protein coding gene	
SPAC16.03c	PomBase:SPAC16.03c	ura2	chromosome_1	dihydroorotase Ura2	Q9UTI0	protein coding gene	
SPAC16.04	PomBase:SPAC16.04	dus3	chromosome_1	tRNA/mRNA dihydrouridine synthase Dus3	Q9UTH9	protein coding gene	
SPAC16.05c	PomBase:SPAC16.05c	sfp1	chromosome_1	DNA-binding transcription factor Sfp1	Q9UTH8	protein coding gene	
SPAC1610.01	PomBase:SPAC1610.01	saf5	chromosome_1	splicing factor Saf5	O13777	protein coding gene	SPAC17A5.17,icln,lot5
SPAC1610.02c	PomBase:SPAC1610.02c	mrpl1	chromosome_1	mitochondrial ribosomal protein subunit L1	Q9P6M9	protein coding gene	
SPAC1610.03c	PomBase:SPAC1610.03c	crp79	chromosome_1	poly(A) binding protein Crp79	Q9P6M8	protein coding gene	meu5
SPAC1610.04	PomBase:SPAC1610.04	mug99	chromosome_1	mitochondrial conserved fungal membrane protein Mug99	Q9P6M7	protein coding gene	
SPAC1635.01	PomBase:SPAC1635.01	por1	chromosome_1	mitochondrial outer membrane voltage-dependent anion-selective channel Por1	Q9P544	protein coding gene	
