"","haplogroup","chr","p_val"
"3229",553,"chromosome_2",0.4154
"3230",553,"chromosome_2",0.4154
"3231",553,"chromosome_2",0.4154
"3232",553,"chromosome_2",0.4154
"3233",553,"chromosome_2",0.4154
"3234",553,"chromosome_2",0.4154
"3235",553,"chromosome_2",0.4154
"3236",553,"chromosome_2",0.4154
"3237",553,"chromosome_2",0.4154
"3238",553,"chromosome_2",0.4154
"3239",553,"chromosome_2",0.4154
"3240",553,"chromosome_2",0.4154
"3241",553,"chromosome_2",0.4154
"3242",553,"chromosome_2",0.4154
"3243",553,"chromosome_2",0.4154
"3244",553,"chromosome_2",0.4154
"3245",553,"chromosome_2",0.4154
"3246",553,"chromosome_2",0.4154
"3247",553,"chromosome_2",0.4154
"3248",553,"chromosome_2",0.4154
"3249",553,"chromosome_2",0.4154
"3250",553,"chromosome_2",0.4154
"3251",553,"chromosome_2",0.4154
"3252",553,"chromosome_2",0.4154
"3253",553,"chromosome_2",0.4154
"3254",553,"chromosome_2",0.4154
"3255",553,"chromosome_2",0.4154
"3256",553,"chromosome_2",0.4154
"3257",553,"chromosome_2",0.4154
"3258",553,"chromosome_2",0.4154
"3259",553,"chromosome_2",0.4154
"3260",553,"chromosome_2",0.4154
"3261",553,"chromosome_2",0.4154
"3262",553,"chromosome_2",0.4154
"3263",553,"chromosome_2",0.4154
"3264",553,"chromosome_2",0.4154
"3265",553,"chromosome_2",0.4154
"3266",553,"chromosome_2",0.4154
"3267",553,"chromosome_2",0.4154
"3268",553,"chromosome_2",0.4154
"3269",553,"chromosome_2",0.4154
"3270",553,"chromosome_2",0.4154
"3271",553,"chromosome_2",0.4154
"3272",553,"chromosome_2",0.4154
"3273",553,"chromosome_2",0.4154
"3274",553,"chromosome_2",0.4154
"3275",553,"chromosome_2",0.4154
"3276",553,"chromosome_2",0.4154
"3277",553,"chromosome_2",0.4154
"3278",553,"chromosome_2",0.4154
"3279",553,"chromosome_2",0.4154
"3280",553,"chromosome_2",0.4154
"3281",553,"chromosome_2",0.4154
"3282",553,"chromosome_2",0.4154
"3283",553,"chromosome_2",0.4154
"3284",553,"chromosome_2",0.4154
"3285",553,"chromosome_2",0.4154
"3286",553,"chromosome_2",0.4154
"3287",553,"chromosome_2",0.4154
"3288",553,"chromosome_2",0.4154
"3289",553,"chromosome_2",0.4154
"3290",553,"chromosome_2",0.4154
"3291",553,"chromosome_2",0.4154
"3292",553,"chromosome_2",0.4154
"3293",553,"chromosome_2",0.4154
"3294",553,"chromosome_2",0.4154
"3295",553,"chromosome_2",0.4154
"3296",553,"chromosome_2",0.4154
"3297",553,"chromosome_2",0.4154
"3298",553,"chromosome_2",0.4154
"3299",553,"chromosome_2",0.4154
"3300",553,"chromosome_2",0.4154
"3301",553,"chromosome_2",0.4154
"3302",553,"chromosome_2",0.4154
"3303",553,"chromosome_2",0.4154
"3304",NA,"chromosome_2",NA
"3305",NA,"chromosome_2",NA
"3306",NA,"chromosome_2",NA
"3307",NA,"chromosome_2",NA
"3308",553,"chromosome_2",0.4154
"3309",553,"chromosome_2",0.4154
"3310",555,"chromosome_2",1
"3311",555,"chromosome_2",1
"3312",556,"chromosome_2",0.14855
"3313",557,"chromosome_2",1
"3314",557,"chromosome_2",1
"3315",558,"chromosome_2",0.10265
"3316",554,"chromosome_2",0.03055
"3317",553,"chromosome_2",0.4154
"3318",553,"chromosome_2",0.4154
"3319",553,"chromosome_2",0.4154
"3320",553,"chromosome_2",0.4154
"3321",553,"chromosome_2",0.4154
"3322",553,"chromosome_2",0.4154
"3323",553,"chromosome_2",0.4154
"3324",553,"chromosome_2",0.4154
"3325",553,"chromosome_2",0.4154
"3326",553,"chromosome_2",0.4154
"3327",553,"chromosome_2",0.4154
"3328",553,"chromosome_2",0.4154
"3329",553,"chromosome_2",0.4154
"3330",553,"chromosome_2",0.4154
"3331",553,"chromosome_2",0.4154
"3332",553,"chromosome_2",0.4154
"3333",553,"chromosome_2",0.4154
"3334",553,"chromosome_2",0.4154
"3335",553,"chromosome_2",0.4154
"3336",553,"chromosome_2",0.4154
"3337",553,"chromosome_2",0.4154
"3338",553,"chromosome_2",0.4154
"3339",553,"chromosome_2",0.4154
"3340",553,"chromosome_2",0.4154
"3341",553,"chromosome_2",0.4154
"3342",553,"chromosome_2",0.4154
"3343",553,"chromosome_2",0.4154
"3344",NA,"chromosome_2",NA
"3345",NA,"chromosome_2",NA
"3346",NA,"chromosome_2",NA
"3347",553,"chromosome_2",0.4154
"3348",553,"chromosome_2",0.4154
"3349",553,"chromosome_2",0.4154
"3350",553,"chromosome_2",0.4154
"3351",553,"chromosome_2",0.4154
"3352",553,"chromosome_2",0.4154
"3353",553,"chromosome_2",0.4154
"3354",553,"chromosome_2",0.4154
"3355",553,"chromosome_2",0.4154
"3356",553,"chromosome_2",0.4154
"3357",553,"chromosome_2",0.4154
"3358",553,"chromosome_2",0.4154
"3359",553,"chromosome_2",0.4154
"3360",553,"chromosome_2",0.4154
"3361",553,"chromosome_2",0.4154
"3362",553,"chromosome_2",0.4154
"3363",553,"chromosome_2",0.4154
"3364",553,"chromosome_2",0.4154
"3365",553,"chromosome_2",0.4154
"3366",553,"chromosome_2",0.4154
"3367",553,"chromosome_2",0.4154
"3368",553,"chromosome_2",0.4154
"3369",559,"chromosome_2",0.47075
"3370",559,"chromosome_2",0.47075
"3371",559,"chromosome_2",0.47075
"3372",NA,"chromosome_2",NA
"3373",NA,"chromosome_2",NA
"3374",559,"chromosome_2",0.47075
"3375",559,"chromosome_2",0.47075
"3376",559,"chromosome_2",0.47075
"3377",559,"chromosome_2",0.47075
"3378",559,"chromosome_2",0.47075
"3379",559,"chromosome_2",0.47075
"3380",559,"chromosome_2",0.47075
"3381",559,"chromosome_2",0.47075
"3382",559,"chromosome_2",0.47075
"3383",559,"chromosome_2",0.47075
"3384",559,"chromosome_2",0.47075
"3385",559,"chromosome_2",0.47075
"3386",559,"chromosome_2",0.47075
"3387",559,"chromosome_2",0.47075
"3388",559,"chromosome_2",0.47075
"3389",559,"chromosome_2",0.47075
"3390",559,"chromosome_2",0.47075
"3391",559,"chromosome_2",0.47075
"3392",559,"chromosome_2",0.47075
"3393",559,"chromosome_2",0.47075
"3394",559,"chromosome_2",0.47075
"3395",559,"chromosome_2",0.47075
"3396",559,"chromosome_2",0.47075
"3397",559,"chromosome_2",0.47075
"3398",559,"chromosome_2",0.47075
"3399",560,"chromosome_2",0.07485
"3400",559,"chromosome_2",0.47075
"3401",559,"chromosome_2",0.47075
"3402",559,"chromosome_2",0.47075
"3403",559,"chromosome_2",0.47075
"3404",559,"chromosome_2",0.47075
"3405",559,"chromosome_2",0.47075
"3406",559,"chromosome_2",0.47075
"3407",559,"chromosome_2",0.47075
"3408",559,"chromosome_2",0.47075
"3409",559,"chromosome_2",0.47075
"3410",559,"chromosome_2",0.47075
"3411",559,"chromosome_2",0.47075
"3412",559,"chromosome_2",0.47075
"3413",559,"chromosome_2",0.47075
"3414",559,"chromosome_2",0.47075
"3415",559,"chromosome_2",0.47075
"3416",559,"chromosome_2",0.47075
"3417",559,"chromosome_2",0.47075
"3418",559,"chromosome_2",0.47075
"3419",559,"chromosome_2",0.47075
"3420",561,"chromosome_2",0.4836
"3421",561,"chromosome_2",0.4836
"3422",561,"chromosome_2",0.4836
"3423",562,"chromosome_2",0.4062
"3424",562,"chromosome_2",0.4062
"3425",562,"chromosome_2",0.4062
"3426",562,"chromosome_2",0.4062
"3427",562,"chromosome_2",0.4062
"3428",562,"chromosome_2",0.4062
"3429",562,"chromosome_2",0.4062
"3430",562,"chromosome_2",0.4062
"3431",562,"chromosome_2",0.4062
"3432",562,"chromosome_2",0.4062
"3433",562,"chromosome_2",0.4062
"3434",562,"chromosome_2",0.4062
"3435",562,"chromosome_2",0.4062
"3436",562,"chromosome_2",0.4062
"3437",562,"chromosome_2",0.4062
"3438",562,"chromosome_2",0.4062
"3439",562,"chromosome_2",0.4062
"3440",562,"chromosome_2",0.4062
"3441",563,"chromosome_2",0.0177
"3442",563,"chromosome_2",0.0177
"3443",563,"chromosome_2",0.0177
"3444",563,"chromosome_2",0.0177
"3445",562,"chromosome_2",0.4062
"3446",564,"chromosome_2",1
"3447",564,"chromosome_2",1
"3448",564,"chromosome_2",1
"3449",564,"chromosome_2",1
"3450",564,"chromosome_2",1
"3451",564,"chromosome_2",1
"3452",564,"chromosome_2",1
"3453",564,"chromosome_2",1
"3454",564,"chromosome_2",1
"3455",564,"chromosome_2",1
"3456",564,"chromosome_2",1
"3457",564,"chromosome_2",1
"3458",564,"chromosome_2",1
"3459",564,"chromosome_2",1
"3460",564,"chromosome_2",1
"3461",564,"chromosome_2",1
"3462",564,"chromosome_2",1
"3463",564,"chromosome_2",1
"3464",564,"chromosome_2",1
"3465",564,"chromosome_2",1
"3466",564,"chromosome_2",1
"3467",564,"chromosome_2",1
"3468",564,"chromosome_2",1
"3469",564,"chromosome_2",1
"3470",564,"chromosome_2",1
"3471",564,"chromosome_2",1
"3472",564,"chromosome_2",1
"3473",564,"chromosome_2",1
"3474",564,"chromosome_2",1
"3475",564,"chromosome_2",1
"3476",564,"chromosome_2",1
"3477",564,"chromosome_2",1
"3478",564,"chromosome_2",1
"3479",565,"chromosome_2",0.34665
"3480",565,"chromosome_2",0.34665
"3481",565,"chromosome_2",0.34665
"3482",566,"chromosome_2",0.4386
"3483",566,"chromosome_2",0.4386
"3484",566,"chromosome_2",0.4386
"3485",566,"chromosome_2",0.4386
"3486",566,"chromosome_2",0.4386
"3487",566,"chromosome_2",0.4386
"3488",566,"chromosome_2",0.4386
"3489",566,"chromosome_2",0.4386
"3490",566,"chromosome_2",0.4386
"3491",566,"chromosome_2",0.4386
"3492",567,"chromosome_2",0.03025
"3493",566,"chromosome_2",0.4386
"3494",566,"chromosome_2",0.4386
"3495",566,"chromosome_2",0.4386
"3496",566,"chromosome_2",0.4386
"3497",566,"chromosome_2",0.4386
"3498",NA,"chromosome_2",NA
"3499",NA,"chromosome_2",NA
"3500",NA,"chromosome_2",NA
"3501",NA,"chromosome_2",NA
"3502",566,"chromosome_2",0.4386
"3503",568,"chromosome_2",0.3768
"3504",568,"chromosome_2",0.3768
"3505",568,"chromosome_2",0.3768
"3506",568,"chromosome_2",0.3768
"3507",569,"chromosome_2",0.3295
"3508",569,"chromosome_2",0.3295
"3509",569,"chromosome_2",0.3295
"3510",569,"chromosome_2",0.3295
"3511",569,"chromosome_2",0.3295
"3512",569,"chromosome_2",0.3295
"3513",569,"chromosome_2",0.3295
"3514",569,"chromosome_2",0.3295
"3515",569,"chromosome_2",0.3295
"3516",569,"chromosome_2",0.3295
"3517",569,"chromosome_2",0.3295
"3518",569,"chromosome_2",0.3295
"3519",569,"chromosome_2",0.3295
"3520",569,"chromosome_2",0.3295
"3521",569,"chromosome_2",0.3295
"3522",569,"chromosome_2",0.3295
"3523",569,"chromosome_2",0.3295
"3524",569,"chromosome_2",0.3295
"3525",NA,"chromosome_2",NA
"3526",NA,"chromosome_2",NA
"3527",NA,"chromosome_2",NA
"3528",NA,"chromosome_2",NA
"3529",NA,"chromosome_2",NA
"3530",NA,"chromosome_2",NA
"3531",NA,"chromosome_2",NA
"3532",NA,"chromosome_2",NA
"3533",570,"chromosome_2",0.0345
"3534",NA,"chromosome_2",NA
"3535",NA,"chromosome_2",NA
"3536",NA,"chromosome_2",NA
"3537",NA,"chromosome_2",NA
"3538",NA,"chromosome_2",NA
"3539",NA,"chromosome_3",NA
"3540",571,"chromosome_3",2e-04
"3541",571,"chromosome_3",2e-04
"3542",571,"chromosome_3",2e-04
"3543",572,"chromosome_3",5e-04
"3544",573,"chromosome_3",0.0864
"3545",573,"chromosome_3",0.0864
"3546",573,"chromosome_3",0.0864
"3547",573,"chromosome_3",0.0864
"3548",573,"chromosome_3",0.0864
"3549",574,"chromosome_3",0.1064
"3550",574,"chromosome_3",0.1064
"3551",574,"chromosome_3",0.1064
"3552",574,"chromosome_3",0.1064
"3553",574,"chromosome_3",0.1064
"3554",574,"chromosome_3",0.1064
"3555",574,"chromosome_3",0.1064
"3556",574,"chromosome_3",0.1064
"3557",574,"chromosome_3",0.1064
"3558",575,"chromosome_3",0.0734
"3559",575,"chromosome_3",0.0734
"3560",575,"chromosome_3",0.0734
"3561",576,"chromosome_3",0.15135
"3562",577,"chromosome_3",0.07025
"3563",578,"chromosome_3",0.42545
"3564",579,"chromosome_3",1
"3565",579,"chromosome_3",1
"3566",579,"chromosome_3",1
"3567",579,"chromosome_3",1
"3568",579,"chromosome_3",1
"3569",580,"chromosome_3",0.33105
"3570",580,"chromosome_3",0.33105
"3571",581,"chromosome_3",0.2809
"3572",581,"chromosome_3",0.2809
"3573",581,"chromosome_3",0.2809
"3574",581,"chromosome_3",0.2809
"3575",581,"chromosome_3",0.2809
"3576",581,"chromosome_3",0.2809
"3577",581,"chromosome_3",0.2809
"3578",581,"chromosome_3",0.2809
"3579",581,"chromosome_3",0.2809
"3580",581,"chromosome_3",0.2809
"3581",581,"chromosome_3",0.2809
"3582",581,"chromosome_3",0.2809
"3583",581,"chromosome_3",0.2809
"3584",581,"chromosome_3",0.2809
"3585",581,"chromosome_3",0.2809
"3586",581,"chromosome_3",0.2809
"3587",581,"chromosome_3",0.2809
"3588",581,"chromosome_3",0.2809
"3589",581,"chromosome_3",0.2809
"3590",581,"chromosome_3",0.2809
"3591",581,"chromosome_3",0.2809
"3592",581,"chromosome_3",0.2809
"3593",581,"chromosome_3",0.2809
"3594",581,"chromosome_3",0.2809
"3595",581,"chromosome_3",0.2809
"3596",581,"chromosome_3",0.2809
"3597",581,"chromosome_3",0.2809
"3598",581,"chromosome_3",0.2809
"3599",581,"chromosome_3",0.2809
"3600",581,"chromosome_3",0.2809
"3601",581,"chromosome_3",0.2809
"3602",581,"chromosome_3",0.2809
"3603",581,"chromosome_3",0.2809
"3604",582,"chromosome_3",0.2371
"3605",582,"chromosome_3",0.2371
"3606",582,"chromosome_3",0.2371
"3607",582,"chromosome_3",0.2371
"3608",582,"chromosome_3",0.2371
"3609",582,"chromosome_3",0.2371
"3610",582,"chromosome_3",0.2371
"3611",582,"chromosome_3",0.2371
"3612",582,"chromosome_3",0.2371
"3613",582,"chromosome_3",0.2371
"3614",582,"chromosome_3",0.2371
"3615",582,"chromosome_3",0.2371
"3616",582,"chromosome_3",0.2371
"3617",582,"chromosome_3",0.2371
"3618",582,"chromosome_3",0.2371
"3619",582,"chromosome_3",0.2371
"3620",582,"chromosome_3",0.2371
"3621",582,"chromosome_3",0.2371
"3622",582,"chromosome_3",0.2371
"3623",582,"chromosome_3",0.2371
"3624",582,"chromosome_3",0.2371
"3625",582,"chromosome_3",0.2371
"3626",582,"chromosome_3",0.2371
"3627",582,"chromosome_3",0.2371
"3628",582,"chromosome_3",0.2371
"3629",582,"chromosome_3",0.2371
"3630",582,"chromosome_3",0.2371
"3631",582,"chromosome_3",0.2371
"3632",582,"chromosome_3",0.2371
"3633",582,"chromosome_3",0.2371
"3634",582,"chromosome_3",0.2371
"3635",582,"chromosome_3",0.2371
"3636",582,"chromosome_3",0.2371
"3637",NA,"chromosome_3",NA
"3638",NA,"chromosome_3",NA
"3639",NA,"chromosome_3",NA
"3640",582,"chromosome_3",0.2371
"3641",582,"chromosome_3",0.2371
"3642",582,"chromosome_3",0.2371
"3643",582,"chromosome_3",0.2371
"3644",582,"chromosome_3",0.2371
"3645",582,"chromosome_3",0.2371
"3646",582,"chromosome_3",0.2371
"3647",582,"chromosome_3",0.2371
"3648",582,"chromosome_3",0.2371
"3649",582,"chromosome_3",0.2371
"3650",582,"chromosome_3",0.2371
"3651",582,"chromosome_3",0.2371
"3652",582,"chromosome_3",0.2371
"3653",582,"chromosome_3",0.2371
"3654",582,"chromosome_3",0.2371
"3655",582,"chromosome_3",0.2371
"3656",582,"chromosome_3",0.2371
"3657",583,"chromosome_3",0.15105
"3658",583,"chromosome_3",0.15105
"3659",583,"chromosome_3",0.15105
"3660",583,"chromosome_3",0.15105
"3661",583,"chromosome_3",0.15105
"3662",583,"chromosome_3",0.15105
"3663",583,"chromosome_3",0.15105
"3664",583,"chromosome_3",0.15105
"3665",583,"chromosome_3",0.15105
"3666",583,"chromosome_3",0.15105
"3667",583,"chromosome_3",0.15105
"3668",584,"chromosome_3",0.21315
"3669",585,"chromosome_3",0.0683
"3670",586,"chromosome_3",0.04825
"3671",NA,"chromosome_3",NA
"3672",NA,"chromosome_3",NA
"3673",NA,"chromosome_3",NA
"3674",NA,"chromosome_3",NA
"3675",587,"chromosome_3",0.1576
"3676",587,"chromosome_3",0.1576
"3677",587,"chromosome_3",0.1576
"3678",588,"chromosome_3",0.13915
"3679",588,"chromosome_3",0.13915
"3680",588,"chromosome_3",0.13915
"3681",589,"chromosome_3",1
"3682",590,"chromosome_3",0.43385
"3683",591,"chromosome_3",1
"3684",591,"chromosome_3",1
"3685",591,"chromosome_3",1
"3686",591,"chromosome_3",1
"3687",592,"chromosome_3",1
"3688",593,"chromosome_3",0.4447
"3689",594,"chromosome_3",1
"3690",NA,"chromosome_3",NA
"3691",NA,"chromosome_3",NA
"3692",NA,"chromosome_3",NA
"3693",NA,"chromosome_3",NA
"3694",594,"chromosome_3",1
"3695",595,"chromosome_3",1
"3696",NA,"chromosome_3",NA
"3697",NA,"chromosome_3",NA
"3698",NA,"chromosome_3",NA
"3699",NA,"chromosome_3",NA
"3700",NA,"chromosome_3",NA
"3701",595,"chromosome_3",1
"3702",596,"chromosome_3",1
"3703",596,"chromosome_3",1
"3704",596,"chromosome_3",1
"3705",596,"chromosome_3",1
"3706",596,"chromosome_3",1
"3707",596,"chromosome_3",1
"3708",597,"chromosome_3",1
"3709",598,"chromosome_3",0.40195
"3710",598,"chromosome_3",0.40195
"3711",598,"chromosome_3",0.40195
"3712",598,"chromosome_3",0.40195
"3713",599,"chromosome_3",0.4194
"3714",600,"chromosome_3",0.1081
"3715",601,"chromosome_3",0.27835
"3716",601,"chromosome_3",0.27835
"3717",602,"chromosome_3",1
"3718",602,"chromosome_3",1
"3719",603,"chromosome_3",1
"3720",603,"chromosome_3",1
"3721",604,"chromosome_3",1
"3722",603,"chromosome_3",1
"3723",603,"chromosome_3",1
"3724",605,"chromosome_3",1
"3725",605,"chromosome_3",1
"3726",606,"chromosome_3",1
"3727",606,"chromosome_3",1
"3728",607,"chromosome_3",1
"3729",608,"chromosome_3",1
"3730",609,"chromosome_3",0.37325
"3731",609,"chromosome_3",0.37325
"3732",NA,"chromosome_3",NA
"3733",NA,"chromosome_3",NA
"3734",609,"chromosome_3",0.37325
"3735",609,"chromosome_3",0.37325
"3736",609,"chromosome_3",0.37325
"3737",609,"chromosome_3",0.37325
"3738",609,"chromosome_3",0.37325
"3739",609,"chromosome_3",0.37325
"3740",609,"chromosome_3",0.37325
"3741",610,"chromosome_3",1
"3742",611,"chromosome_3",0.35145
"3743",612,"chromosome_3",0.3451
"3744",612,"chromosome_3",0.3451
"3745",613,"chromosome_3",1
"3746",613,"chromosome_3",1
"3747",613,"chromosome_3",1
"3748",613,"chromosome_3",1
"3749",613,"chromosome_3",1
"3750",613,"chromosome_3",1
"3751",613,"chromosome_3",1
"3752",613,"chromosome_3",1
"3753",614,"chromosome_3",1
"3754",614,"chromosome_3",1
"3755",615,"chromosome_3",1
"3756",615,"chromosome_3",1
"3757",616,"chromosome_3",1
"3758",617,"chromosome_3",0.39545
"3759",617,"chromosome_3",0.39545
"3760",618,"chromosome_3",1
"3761",619,"chromosome_3",1
"3762",620,"chromosome_3",0.45615
"3763",620,"chromosome_3",0.45615
"3764",620,"chromosome_3",0.45615
"3765",NA,"chromosome_3",NA
"3766",NA,"chromosome_3",NA
"3767",NA,"chromosome_3",NA
"3768",621,"chromosome_3",0.33145
"3769",621,"chromosome_3",0.33145
"3770",621,"chromosome_3",0.33145
"3771",621,"chromosome_3",0.33145
"3772",622,"chromosome_3",1
"3773",623,"chromosome_3",1
"3774",623,"chromosome_3",1
"3775",623,"chromosome_3",1
"3776",624,"chromosome_3",0.4775
"3777",625,"chromosome_3",0.39975
"3778",626,"chromosome_3",0.44055
"3779",626,"chromosome_3",0.44055
"3780",626,"chromosome_3",0.44055
"3781",626,"chromosome_3",0.44055
"3782",626,"chromosome_3",0.44055
"3783",626,"chromosome_3",0.44055
"3784",626,"chromosome_3",0.44055
"3785",626,"chromosome_3",0.44055
"3786",626,"chromosome_3",0.44055
"3787",626,"chromosome_3",0.44055
"3788",627,"chromosome_3",1
"3789",627,"chromosome_3",1
"3790",627,"chromosome_3",1
"3791",628,"chromosome_3",1
"3792",628,"chromosome_3",1
"3793",628,"chromosome_3",1
"3794",628,"chromosome_3",1
"3795",628,"chromosome_3",1
"3796",628,"chromosome_3",1
"3797",628,"chromosome_3",1
"3798",628,"chromosome_3",1
"3799",628,"chromosome_3",1
"3800",629,"chromosome_3",1
"3801",629,"chromosome_3",1
"3802",629,"chromosome_3",1
"3803",630,"chromosome_3",1
"3804",630,"chromosome_3",1
"3805",630,"chromosome_3",1
"3806",630,"chromosome_3",1
"3807",630,"chromosome_3",1
"3808",631,"chromosome_3",0.4333
"3809",631,"chromosome_3",0.4333
"3810",630,"chromosome_3",1
"3811",630,"chromosome_3",1
"3812",632,"chromosome_3",1
"3813",632,"chromosome_3",1
"3814",632,"chromosome_3",1
"3815",632,"chromosome_3",1
"3816",NA,"chromosome_3",NA
"3817",NA,"chromosome_3",NA
"3818",632,"chromosome_3",1
"3819",632,"chromosome_3",1
"3820",632,"chromosome_3",1
"3821",632,"chromosome_3",1
"3822",632,"chromosome_3",1
"3823",632,"chromosome_3",1
"3824",632,"chromosome_3",1
"3825",632,"chromosome_3",1
"3826",632,"chromosome_3",1
"3827",632,"chromosome_3",1
"3828",632,"chromosome_3",1
"3829",632,"chromosome_3",1
"3830",632,"chromosome_3",1
"3831",632,"chromosome_3",1
"3832",632,"chromosome_3",1
"3833",632,"chromosome_3",1
"3834",632,"chromosome_3",1
"3835",632,"chromosome_3",1
"3836",632,"chromosome_3",1
"3837",632,"chromosome_3",1
"3838",632,"chromosome_3",1
"3839",632,"chromosome_3",1
"3840",632,"chromosome_3",1
"3841",632,"chromosome_3",1
"3842",632,"chromosome_3",1
"3843",632,"chromosome_3",1
"3844",632,"chromosome_3",1
"3845",632,"chromosome_3",1
"3846",632,"chromosome_3",1
"3847",632,"chromosome_3",1
"3848",632,"chromosome_3",1
"3849",632,"chromosome_3",1
"3850",632,"chromosome_3",1
"3851",632,"chromosome_3",1
"3852",632,"chromosome_3",1
"3853",632,"chromosome_3",1
"3854",633,"chromosome_3",1
"3855",634,"chromosome_3",1
"3856",634,"chromosome_3",1
"3857",634,"chromosome_3",1
"3858",634,"chromosome_3",1
"3859",634,"chromosome_3",1
"3860",634,"chromosome_3",1
"3861",634,"chromosome_3",1
"3862",634,"chromosome_3",1
"3863",634,"chromosome_3",1
"3864",634,"chromosome_3",1
"3865",635,"chromosome_3",1
"3866",636,"chromosome_3",1
"3867",637,"chromosome_3",0.44335
"3868",638,"chromosome_3",1
"3869",638,"chromosome_3",1
"3870",638,"chromosome_3",1
"3871",638,"chromosome_3",1
"3872",638,"chromosome_3",1
"3873",638,"chromosome_3",1
"3874",638,"chromosome_3",1
"3875",638,"chromosome_3",1
"3876",638,"chromosome_3",1
"3877",638,"chromosome_3",1
"3878",638,"chromosome_3",1
"3879",639,"chromosome_3",1
"3880",638,"chromosome_3",1
"3881",638,"chromosome_3",1
"3882",638,"chromosome_3",1
"3883",638,"chromosome_3",1
"3884",638,"chromosome_3",1
"3885",638,"chromosome_3",1
"3886",638,"chromosome_3",1
"3887",638,"chromosome_3",1
"3888",638,"chromosome_3",1
"3889",638,"chromosome_3",1
"3890",638,"chromosome_3",1
"3891",638,"chromosome_3",1
"3892",638,"chromosome_3",1
"3893",638,"chromosome_3",1
"3894",638,"chromosome_3",1
"3895",638,"chromosome_3",1
"3896",638,"chromosome_3",1
"3897",638,"chromosome_3",1
"3898",638,"chromosome_3",1
"3899",638,"chromosome_3",1
"3900",638,"chromosome_3",1
"3901",638,"chromosome_3",1
"3902",638,"chromosome_3",1
"3903",638,"chromosome_3",1
"3904",638,"chromosome_3",1
"3905",638,"chromosome_3",1
"3906",638,"chromosome_3",1
"3907",638,"chromosome_3",1
"3908",638,"chromosome_3",1
"3909",638,"chromosome_3",1
"3910",638,"chromosome_3",1
"3911",638,"chromosome_3",1
"3912",638,"chromosome_3",1
"3913",638,"chromosome_3",1
"3914",638,"chromosome_3",1
"3915",638,"chromosome_3",1
"3916",638,"chromosome_3",1
"3917",638,"chromosome_3",1
"3918",638,"chromosome_3",1
"3919",638,"chromosome_3",1
"3920",638,"chromosome_3",1
"3921",638,"chromosome_3",1
"3922",638,"chromosome_3",1
"3923",638,"chromosome_3",1
"3924",638,"chromosome_3",1
"3925",638,"chromosome_3",1
"3926",638,"chromosome_3",1
"3927",638,"chromosome_3",1
"3928",640,"chromosome_3",1
"3929",641,"chromosome_3",1
"3930",641,"chromosome_3",1
"3931",641,"chromosome_3",1
"3932",641,"chromosome_3",1
"3933",641,"chromosome_3",1
"3934",641,"chromosome_3",1
"3935",641,"chromosome_3",1
"3936",641,"chromosome_3",1
"3937",641,"chromosome_3",1
"3938",641,"chromosome_3",1
"3939",641,"chromosome_3",1
"3940",641,"chromosome_3",1
"3941",641,"chromosome_3",1
"3942",641,"chromosome_3",1
"3943",641,"chromosome_3",1
"3944",641,"chromosome_3",1
"3945",641,"chromosome_3",1
"3946",641,"chromosome_3",1
"3947",641,"chromosome_3",1
"3948",641,"chromosome_3",1
"3949",641,"chromosome_3",1
"3950",641,"chromosome_3",1
"3951",641,"chromosome_3",1
"3952",642,"chromosome_3",1
"3953",642,"chromosome_3",1
"3954",642,"chromosome_3",1
"3955",642,"chromosome_3",1
"3956",642,"chromosome_3",1
"3957",642,"chromosome_3",1
"3958",643,"chromosome_3",0.4263
"3959",644,"chromosome_3",1
"3960",644,"chromosome_3",1
"3961",643,"chromosome_3",0.4263
"3962",642,"chromosome_3",1
"3963",642,"chromosome_3",1
"3964",642,"chromosome_3",1
"3965",642,"chromosome_3",1
"3966",642,"chromosome_3",1
"3967",642,"chromosome_3",1
"3968",642,"chromosome_3",1
"3969",642,"chromosome_3",1
"3970",642,"chromosome_3",1
"3971",642,"chromosome_3",1
"3972",642,"chromosome_3",1
"3973",642,"chromosome_3",1
"3974",642,"chromosome_3",1
"3975",642,"chromosome_3",1
"3976",645,"chromosome_3",1
"3977",645,"chromosome_3",1
"3978",645,"chromosome_3",1
"3979",646,"chromosome_3",0.31135
"3980",646,"chromosome_3",0.31135
"3981",646,"chromosome_3",0.31135
"3982",646,"chromosome_3",0.31135
"3983",646,"chromosome_3",0.31135
"3984",646,"chromosome_3",0.31135
"3985",646,"chromosome_3",0.31135
"3986",646,"chromosome_3",0.31135
"3987",646,"chromosome_3",0.31135
"3988",646,"chromosome_3",0.31135
"3989",646,"chromosome_3",0.31135
"3990",646,"chromosome_3",0.31135
"3991",646,"chromosome_3",0.31135
"3992",646,"chromosome_3",0.31135
"3993",646,"chromosome_3",0.31135
"3994",646,"chromosome_3",0.31135
"3995",646,"chromosome_3",0.31135
"3996",646,"chromosome_3",0.31135
"3997",646,"chromosome_3",0.31135
"3998",646,"chromosome_3",0.31135
"3999",646,"chromosome_3",0.31135
"4000",646,"chromosome_3",0.31135
"4001",NA,"chromosome_3",NA
"4002",NA,"chromosome_3",NA
"4003",NA,"chromosome_3",NA
"4004",646,"chromosome_3",0.31135
"4005",646,"chromosome_3",0.31135
"4006",647,"chromosome_3",0.2778
"4007",647,"chromosome_3",0.2778
"4008",647,"chromosome_3",0.2778
"4009",647,"chromosome_3",0.2778
"4010",648,"chromosome_3",0.3908
